filename,dhash,phash,whash,nmfhash,isMatching
bright_1048.jpg,0.015625,0.109375,0.0078125,0.9662165940459255,True
bright_1049.jpg,0.203125,0.0859375,0.046875,0.34248711150787753,True
bright_105.jpg,0.1171875,0.125,0.046875,0.4163863913513247,True
bright_1050.jpg,0.02734375,0.0546875,0.0234375,0.5505891701745185,True
bright_1051.jpg,0.01953125,0.078125,0.0078125,0.9928873148618725,True
bright_1052.jpg,0.19921875,0.1015625,0.09375,0.5371001147262525,True
bright_1053.jpg,0.06640625,0.0859375,0.0078125,0.996088830597973,True
bright_1054.jpg,0.01953125,0.0390625,0.015625,0.9700086329639558,True
bright_1055.jpg,0.1328125,0.1015625,0.0546875,0.45456085447689404,True
bright_1056.jpg,0.0703125,0.0625,0.03125,0.9850658567162359,True
bright_1057.jpg,0.08984375,0.1015625,0.1171875,0.5559666115443146,True
bright_1058.jpg,0.15234375,0.1484375,0.09375,0.9046837895861322,True
bright_1059.jpg,0.03125,0.0234375,0.0,0.9923642740283564,True
bright_106.jpg,0.0390625,0.046875,0.0234375,0.4937094655830635,True
bright_1060.jpg,0.2734375,0.203125,0.0703125,0.46944624590952616,True
bright_1061.jpg,0.01953125,0.0703125,0.0,0.8414785552138953,True
bright_1062.jpg,0.078125,0.0390625,0.03125,0.6672549655434549,True
bright_1063.jpg,0.08984375,0.1171875,0.046875,0.9530752649928218,True
bright_1064.jpg,0.13671875,0.140625,0.0625,0.4098815829376678,True
bright_1065.jpg,0.2890625,0.1328125,0.1640625,0.3888022307404481,True
bright_1066.jpg,0.078125,0.1328125,0.046875,0.3467294964568538,True
bright_1067.jpg,0.0390625,0.078125,0.0078125,0.738109031678849,True
bright_1068.jpg,0.1484375,0.1171875,0.0234375,0.9615303653266812,True
bright_1069.jpg,0.07421875,0.1171875,0.015625,0.6034079568443053,True
bright_107.jpg,0.0703125,0.109375,0.0078125,0.8121258053798028,True
bright_1070.jpg,0.08203125,0.0390625,0.0546875,0.5972838330208806,True
bright_1071.jpg,0.15234375,0.1015625,0.078125,0.880121087921542,True
bright_1072.jpg,0.15625,0.125,0.0625,0.42612080540747804,True
bright_1073.jpg,0.140625,0.0625,0.03125,0.5567642218200952,True
bright_1074.jpg,0.08984375,0.109375,0.015625,0.6347712872729242,True
bright_1075.jpg,0.015625,0.03125,0.0234375,0.9968521238888671,True
bright_1076.jpg,0.07421875,0.0625,0.0390625,0.5365310426794906,True
bright_1077.jpg,0.08203125,0.1640625,0.0546875,0.4720113498642722,True
bright_1078.jpg,0.0859375,0.1484375,0.03125,0.463704544112876,True
bright_1079.jpg,0.09375,0.09375,0.046875,0.601398653346361,True
bright_108.jpg,0.05078125,0.0859375,0.0390625,0.6649975309906025,True
bright_1080.jpg,0.1796875,0.1328125,0.1484375,0.5368289325798754,True
bright_1081.jpg,0.11328125,0.140625,0.125,0.4211831855491868,True
bright_1082.jpg,0.1875,0.1875,0.1015625,0.5248786842887306,True
bright_1083.jpg,0.125,0.109375,0.015625,0.6658605620453818,True
bright_1084.jpg,0.109375,0.1015625,0.0859375,0.8213038127875679,True
bright_1085.jpg,0.06640625,0.0859375,0.046875,0.6226098339031815,True
bright_1086.jpg,0.13671875,0.171875,0.0625,0.4168729410677755,True
bright_1087.jpg,0.08203125,0.0390625,0.0078125,0.6377821970698263,True
bright_1088.jpg,0.16796875,0.1015625,0.046875,0.5541717633832006,True
bright_1089.jpg,0.06640625,0.1484375,0.046875,0.7883411601812678,True
bright_109.jpg,0.08203125,0.15625,0.0390625,0.7401906082024565,True
bright_1090.jpg,0.04296875,0.078125,0.0390625,0.9532709809760641,True
bright_1091.jpg,0.19921875,0.140625,0.23828125,0.6822957809331157,True
bright_1092.jpg,0.03125,0.0703125,0.0078125,0.7130871416916889,True
bright_1093.jpg,0.05078125,0.1015625,0.03125,0.9661997460773293,True
bright_1094.jpg,0.1484375,0.0859375,0.0859375,0.603319773742605,True
bright_1095.jpg,0.078125,0.1015625,0.03125,0.5884171725715398,True
bright_1096.jpg,0.11328125,0.0703125,0.046875,0.8956817675290424,True
bright_1097.jpg,0.015625,0.0390625,0.015625,0.9955124366039355,True
bright_1098.jpg,0.171875,0.140625,0.0390625,0.4522387366478648,True
bright_1099.jpg,0.17578125,0.1015625,0.0390625,0.5602205594647631,True
bright_11.jpg,0.01171875,0.078125,0.0078125,0.8440839053461497,True
bright_110.jpg,0.0390625,0.03125,0.015625,0.6750587681190287,True
bright_1100.jpg,0.09375,0.09375,0.0390625,0.6151807588880324,True
bright_1101.jpg,0.02734375,0.015625,0.0078125,0.999340602531872,True
bright_1102.jpg,0.078125,0.078125,0.078125,0.994326504260542,True
bright_1103.jpg,0.0625,0.0703125,0.0078125,0.9881658195231151,True
bright_1104.jpg,0.078125,0.109375,0.0390625,0.7445942627585459,True
bright_1105.jpg,0.0390625,0.015625,0.0,0.9915074943786261,True
bright_1106.jpg,0.23828125,0.109375,0.046875,0.5386990611320875,True
bright_1107.jpg,0.03125,0.1015625,0.0234375,0.6543682573612347,True
bright_1108.jpg,0.078125,0.125,0.0234375,0.4634696952558578,True
bright_1109.jpg,0.078125,0.0546875,0.0234375,0.6763514561281432,True
bright_111.jpg,0.05859375,0.1171875,0.0546875,0.985245724822862,True
bright_1110.jpg,0.14453125,0.1015625,0.078125,0.6024178379384704,True
bright_1111.jpg,0.078125,0.046875,0.03125,0.989414105938284,True
bright_1112.jpg,0.01171875,0.03125,0.0,0.9865967057731343,True
bright_1113.jpg,0.15234375,0.171875,0.125,0.6191335321718869,True
bright_1114.jpg,0.0390625,0.0703125,0.0,0.986133375663122,True
bright_1115.jpg,0.23046875,0.125,0.1953125,0.5145704869187188,True
bright_1116.jpg,0.109375,0.078125,0.0234375,0.6871365923692775,True
bright_1117.jpg,0.09375,0.0703125,0.015625,0.6870057938786656,True
bright_1118.jpg,0.12890625,0.0859375,0.09375,0.4188900328178144,True
bright_1119.jpg,0.07421875,0.09375,0.015625,0.9608150666928827,True
bright_112.jpg,0.1015625,0.078125,0.0390625,0.639133314632549,True
bright_1120.jpg,0.09765625,0.1015625,0.0703125,0.7669638103441302,True
bright_1121.jpg,0.08984375,0.0546875,0.046875,0.49687221667224524,True
bright_1122.jpg,0.24609375,0.265625,0.2421875,0.24949680587790096,True
bright_1123.jpg,0.08984375,0.0859375,0.046875,0.7973377832131201,True
bright_1124.jpg,0.08203125,0.0546875,0.0078125,0.6445482833615404,True
bright_1125.jpg,0.0390625,0.0859375,0.015625,0.6282125759261084,True
bright_1126.jpg,0.19921875,0.125,0.0390625,0.35910820923253833,True
bright_1127.jpg,0.0546875,0.0625,0.0390625,0.41310826758164415,True
bright_1128.jpg,0.046875,0.0859375,0.046875,0.512312492414208,True
bright_1129.jpg,0.10546875,0.1171875,0.046875,0.9832497157273257,True
bright_113.jpg,0.0234375,0.046875,0.0,0.885902917382475,True
bright_1130.jpg,0.03125,0.0703125,0.0390625,0.9935811058463451,True
bright_1131.jpg,0.13671875,0.1171875,0.078125,0.6160571980877025,True
bright_1132.jpg,0.01171875,0.046875,0.0078125,0.9345238119055778,True
bright_1133.jpg,0.03125,0.0234375,0.0,0.9980744903682514,True
bright_1134.jpg,0.0703125,0.0625,0.015625,0.4517367733782356,True
bright_1135.jpg,0.03125,0.046875,0.015625,0.9215903852280711,True
bright_1136.jpg,0.11328125,0.109375,0.0859375,0.5278421147927347,True
bright_1137.jpg,0.078125,0.09375,0.015625,0.5906615992710197,True
bright_1138.jpg,0.0859375,0.0703125,0.0703125,0.6987635688548467,True
bright_1139.jpg,0.125,0.09375,0.0390625,0.661528082858685,True
bright_114.jpg,0.046875,0.0859375,0.0078125,0.7802212012430785,True
bright_1140.jpg,0.09765625,0.1015625,0.03125,0.6612076417780701,True
bright_1141.jpg,0.2734375,0.1171875,0.33203125,0.6488475315255829,True
bright_1142.jpg,0.046875,0.140625,0.0078125,0.8212297672669913,True
bright_1143.jpg,0.08203125,0.0703125,0.0625,0.4646871276474374,True
bright_1144.jpg,0.03515625,0.0703125,0.0234375,0.8632220760888699,True
bright_1145.jpg,0.03125,0.0546875,0.0,0.6546094880577019,True
bright_1146.jpg,0.12109375,0.1328125,0.015625,0.8045922182678781,True
bright_1147.jpg,0.0625,0.1015625,0.0234375,0.5208256339500786,True
bright_1148.jpg,0.0703125,0.0546875,0.0703125,0.9781095170293536,True
bright_1149.jpg,0.140625,0.0625,0.0546875,0.6194847417029589,True
bright_115.jpg,0.01953125,0.0390625,0.0,0.7112195198295489,True
bright_1150.jpg,0.08984375,0.078125,0.015625,0.5160499964077095,True
bright_1151.jpg,0.02734375,0.0546875,0.0234375,0.9457021912131185,True
bright_1152.jpg,0.07421875,0.0546875,0.046875,0.36121814987091355,True
bright_1153.jpg,0.21875,0.1171875,0.0625,0.4065875589853501,True
bright_1154.jpg,0.0234375,0.0859375,0.015625,0.9993691486225709,True
bright_1155.jpg,0.0390625,0.0703125,0.0,0.8519090893771144,True
bright_1156.jpg,0.10546875,0.078125,0.0625,0.500248455305225,True
bright_1157.jpg,0.09375,0.0859375,0.0078125,0.968156560531174,True
bright_1158.jpg,0.0546875,0.140625,0.03125,0.7046660613064986,True
bright_1159.jpg,0.1328125,0.140625,0.0546875,0.43453375634024466,True
bright_116.jpg,0.02734375,0.078125,0.015625,0.5818495411903414,True
bright_1160.jpg,0.046875,0.0234375,0.03125,0.7528553683778366,True
bright_1161.jpg,0.12109375,0.078125,0.171875,0.4149980659644262,True
bright_1162.jpg,0.0234375,0.0625,0.0078125,0.8691091075339443,True
bright_1163.jpg,0.140625,0.1015625,0.078125,0.5451775043556266,True
bright_1164.jpg,0.08984375,0.140625,0.0703125,0.6365730575476055,True
bright_1165.jpg,0.0625,0.09375,0.0546875,0.6434452291855007,True
bright_1166.jpg,0.03125,0.078125,0.0078125,0.9821979068625134,True
bright_1167.jpg,0.1171875,0.1328125,0.078125,0.7315976484325727,True
bright_1168.jpg,0.0078125,0.0390625,0.0078125,0.8466826479168832,True
bright_1169.jpg,0.08984375,0.125,0.015625,0.982966138253753,True
bright_117.jpg,0.015625,0.015625,0.0078125,0.9952765861181545,True
bright_1170.jpg,0.0234375,0.03125,0.015625,0.7314498386695191,True
bright_1171.jpg,0.15625,0.171875,0.1015625,0.4081283011447848,True
bright_1172.jpg,0.2265625,0.15625,0.0625,0.27401187818204786,True
bright_1173.jpg,0.03515625,0.1171875,0.0234375,0.7465329805389341,True
bright_1174.jpg,0.16015625,0.0703125,0.046875,0.7179505089797268,True
bright_1175.jpg,0.0859375,0.1328125,0.03125,0.9345704771078852,True
bright_1176.jpg,0.08203125,0.09375,0.03125,0.6701340784854053,True
bright_1177.jpg,0.046875,0.0859375,0.0234375,0.5348382900267942,True
bright_1178.jpg,0.0859375,0.140625,0.15625,0.5915470979066826,True
bright_1179.jpg,0.046875,0.0625,0.0234375,0.7354099856610655,True
bright_118.jpg,0.05078125,0.0546875,0.0078125,0.9423131808687858,True
bright_1180.jpg,0.16015625,0.1484375,0.09375,0.3633263254375688,True
bright_1181.jpg,0.078125,0.1015625,0.0390625,0.8434150445856927,True
bright_1182.jpg,0.03515625,0.078125,0.046875,0.5166288073329528,True
bright_1183.jpg,0.05859375,0.0703125,0.0546875,0.39824718189927283,True
bright_1184.jpg,0.10546875,0.1171875,0.078125,0.6985367358703505,True
bright_1185.jpg,0.14453125,0.0859375,0.09375,0.3290197469198014,True
bright_1186.jpg,0.0859375,0.125,0.015625,0.7417138622099656,True
bright_1187.jpg,0.08203125,0.09375,0.1015625,0.616893162780616,True
bright_1188.jpg,0.18359375,0.078125,0.0859375,0.44906894511977086,True
bright_1189.jpg,0.03515625,0.078125,0.0,0.8872824544702821,True
bright_119.jpg,0.09765625,0.1015625,0.0234375,0.5736906861988955,True
bright_1190.jpg,0.05078125,0.0703125,0.0,0.8274913966105485,True
bright_1191.jpg,0.0546875,0.03125,0.0,0.9792612168443089,True
bright_1192.jpg,0.04296875,0.0703125,0.0234375,0.9794309059152168,True
bright_1193.jpg,0.046875,0.078125,0.03125,0.6935370965581328,True
bright_1194.jpg,0.07421875,0.1484375,0.09375,0.409003219107344,True
bright_1195.jpg,0.03515625,0.0703125,0.0234375,0.6905565148211551,True
bright_1196.jpg,0.0703125,0.078125,0.0,0.8500085865002704,True
bright_1197.jpg,0.12109375,0.0625,0.046875,0.9606125176374277,True
bright_1198.jpg,0.06640625,0.078125,0.03125,0.3171764799205342,True
bright_1199.jpg,0.06640625,0.125,0.03125,0.5098340342537557,True
bright_12.jpg,0.1640625,0.1328125,0.0859375,0.5164444330977211,True
bright_120.jpg,0.1171875,0.09375,0.0390625,0.4896140347398901,True
bright_1200.jpg,0.09375,0.0859375,0.015625,0.5379594927255824,True
bright_1201.jpg,0.0859375,0.0859375,0.015625,0.6126658826664091,True
bright_1202.jpg,0.15234375,0.1640625,0.1484375,0.35032616632772645,True
bright_1203.jpg,0.1171875,0.15625,0.09375,0.6278712669388986,True
bright_1204.jpg,0.19140625,0.15625,0.1484375,0.45943264390551136,True
bright_1205.jpg,0.03125,0.046875,0.0,0.7617742941297669,True
bright_1206.jpg,0.03125,0.078125,0.0078125,0.9945773753131697,True
bright_1207.jpg,0.0546875,0.078125,0.03125,0.38611178895399895,True
bright_1208.jpg,0.09765625,0.1328125,0.03125,0.979333797607198,True
bright_1209.jpg,0.125,0.140625,0.1640625,0.4316501397835475,True
bright_1210.jpg,0.04296875,0.0859375,0.0546875,0.6744535033545482,True
bright_1211.jpg,0.10546875,0.0625,0.015625,0.5982527645315691,True
bright_1212.jpg,0.1328125,0.15625,0.1015625,0.35788632012461274,True
bright_1213.jpg,0.1015625,0.0625,0.0390625,0.37967070723728247,True
bright_1214.jpg,0.13671875,0.1171875,0.1015625,0.5757191819464335,True
bright_1215.jpg,0.06640625,0.1171875,0.0546875,0.5188149548288745,True
bright_1216.jpg,0.109375,0.0859375,0.015625,0.847685082166661,True
bright_1217.jpg,0.08984375,0.1171875,0.015625,0.9851491621541668,True
bright_1218.jpg,0.015625,0.0703125,0.0,0.6350911653185229,True
bright_1219.jpg,0.07421875,0.125,0.046875,0.7749885602000185,True
bright_122.jpg,0.0703125,0.0625,0.0234375,0.7838394443234932,True
bright_1220.jpg,0.0546875,0.1171875,0.0390625,0.48687500132138717,True
bright_1221.jpg,0.08203125,0.078125,0.046875,0.3136919381593311,True
bw_0.jpg,0.01953125,0.0,0.0,0.9999745171250294,True
bw_1.jpg,0.0,0.0,0.0,0.99997062200938,True
bw_10.jpg,0.00390625,0.0,0.0,0.9999316838813164,True
bw_100.jpg,0.00390625,0.0078125,0.0,0.9999830074069009,True
bw_1000.jpg,0.0,0.0,0.0,0.9999940500116999,True
bw_1001.jpg,0.00390625,0.0,0.0,0.9998981617228304,True
bw_1002.jpg,0.0,0.0,0.0,0.9999658561727062,True
bw_1003.jpg,0.00390625,0.0078125,0.0,0.9999732320124716,True
bw_1004.jpg,0.00390625,0.0,0.0,0.9998970161525608,True
bw_1005.jpg,0.0,0.0,0.0,0.9999299235721536,True
bw_1006.jpg,0.0,0.0,0.0,0.9996131499848502,True
bw_1007.jpg,0.0,0.0,0.0,0.9999637218479116,True
bw_1008.jpg,0.0,0.0,0.0,0.9998540926543129,True
bw_1009.jpg,0.00390625,0.0,0.0078125,0.9999609728854518,True
bw_101.jpg,0.0078125,0.0,0.0,0.9999369662630991,True
bw_1010.jpg,0.0078125,0.0078125,0.0,0.9999487855855544,True
bw_1011.jpg,0.0078125,0.0,0.0078125,0.9999711564647425,True
bw_1012.jpg,0.0,0.0078125,0.0078125,0.9999815773469566,True
bw_1013.jpg,0.015625,0.0,0.0,0.9995725494909317,True
bw_1014.jpg,0.0,0.0,0.0,0.9999087022341673,True
bw_1015.jpg,0.0,0.0078125,0.0,0.9999886942847861,True
bw_1016.jpg,0.0,0.0078125,0.0,0.9997929026457901,True
bw_1017.jpg,0.0078125,0.0,0.0,0.9999789433930589,True
bw_1018.jpg,0.0,0.0,0.0,0.9999674317544571,True
bw_1019.jpg,0.01171875,0.0,0.0,0.9999817498872676,True
bw_102.jpg,0.0078125,0.0,0.0078125,0.9999452550978257,True
bw_1020.jpg,0.0,0.0078125,0.0,0.9999789584142381,True
bw_1021.jpg,0.00390625,0.0,0.0,0.999803501668558,True
bw_1022.jpg,0.0,0.0,0.0,0.9999493027834678,True
bw_1023.jpg,0.0,0.0,0.0,0.9997380794235116,True
bw_1024.jpg,0.00390625,0.0,0.0,0.9999933068343418,True
bw_1025.jpg,0.0,0.0078125,0.0,0.9999149895709563,True
bw_1026.jpg,0.0,0.0,0.0,0.9990763612470362,True
bw_1027.jpg,0.0,0.0,0.0,0.9999429169432343,True
bw_1028.jpg,0.0078125,0.0,0.0,0.9998659196897528,True
bw_1029.jpg,0.01171875,0.0,0.0,0.99999328072346,True
bw_103.jpg,0.0,0.0,0.0,0.9999896225376256,True
bw_1030.jpg,0.00390625,0.0,0.0,0.9999185853070135,True
bw_1031.jpg,0.0078125,0.0,0.0,0.9999868756767712,True
bw_1032.jpg,0.0078125,0.0078125,0.0,0.999910817484708,True
bw_1033.jpg,0.0,0.0,0.0,0.9999796966433248,True
bw_1034.jpg,0.00390625,0.0,0.0,0.9999922305428195,True
bw_1035.jpg,0.0,0.0,0.0,0.9999858212153476,True
bw_1036.jpg,0.01171875,0.0,0.0,0.9999093036061157,True
bw_1037.jpg,0.0,0.0078125,0.0,0.9999610836048055,True
bw_1038.jpg,0.0078125,0.0,0.0,0.9999381560644887,True
bw_1039.jpg,0.01171875,0.0,0.0,0.9999467927895554,True
bw_104.jpg,0.00390625,0.0,0.0078125,0.9997862265239247,True
bw_1040.jpg,0.0,0.0,0.0,0.9999886322183412,True
bw_1041.jpg,0.0,0.0,0.0,0.9999429611756171,True
bw_1042.jpg,0.0078125,0.0,0.0078125,0.9999392141041181,True
bw_1043.jpg,0.00390625,0.0,0.0,0.9999910404458423,True
bw_1044.jpg,0.0,0.0,0.0,0.9996720994944287,True
bw_1045.jpg,0.0078125,0.0,0.0,0.9998797643911878,True
bw_1046.jpg,0.0,0.0,0.0,0.9999902553698492,True
bw_1047.jpg,0.0078125,0.0,0.0,0.9999259718723087,True
bw_1048.jpg,0.0,0.0,0.0,0.9999839047332315,True
bw_1049.jpg,0.0,0.0,0.0,0.999977794387252,True
bw_105.jpg,0.00390625,0.0,0.0,0.9999923187752943,True
bw_1050.jpg,0.0,0.0,0.0,0.9999666592289662,True
bw_1051.jpg,0.0,0.0,0.0,0.9999643291236814,True
bw_1052.jpg,0.00390625,0.0,0.0,0.9999760867385553,True
bw_1053.jpg,0.0,0.0,0.0,0.9999843226601046,True
bw_1054.jpg,0.00390625,0.0,0.0,0.9999151846525872,True
bw_1055.jpg,0.0,0.0,0.0,0.9999969773483341,True
bw_1056.jpg,0.0078125,0.0,0.0,1.0,True
bw_1057.jpg,0.0,0.0,0.0078125,1.0,True
bw_1058.jpg,0.0,0.0,0.0,0.9999750254063994,True
bw_1059.jpg,0.0078125,0.0,0.0,0.999939950297886,True
bw_106.jpg,0.0,0.0078125,0.0078125,0.9999769908060699,True
bw_1060.jpg,0.0,0.0,0.0,0.9999330619793851,True
bw_1061.jpg,0.0078125,0.0,0.0,0.9999832540944552,True
bw_1062.jpg,0.0078125,0.0,0.0,0.9995893225392389,True
bw_1063.jpg,0.0,0.0,0.0,0.9998304315003255,True
bw_1064.jpg,0.00390625,0.0,0.0,0.9999433740651454,True
bw_1065.jpg,0.00390625,0.0078125,0.0078125,0.9999809541349598,True
bw_1066.jpg,0.00390625,0.0,0.0,0.9999227413980774,True
bw_1067.jpg,0.0078125,0.0,0.0,0.999968759238725,True
bw_1068.jpg,0.0,0.0,0.0,0.9999860154708634,True
bw_1069.jpg,0.00390625,0.0078125,0.0,0.9999874710365766,True
bw_107.jpg,0.00390625,0.0,0.0,0.999988129233126,True
bw_1070.jpg,0.0078125,0.0,0.0,0.9999212050730519,True
bw_1071.jpg,0.0,0.0078125,0.0,0.9999541228606398,True
bw_1072.jpg,0.00390625,0.0,0.0,0.9999872477744667,True
bw_1073.jpg,0.00390625,0.0,0.0,0.9997784007984868,True
bw_1074.jpg,0.0078125,0.0,0.0,0.9999335185661609,True
bw_1075.jpg,0.0,0.0,0.0,0.9999259210825987,True
bw_1076.jpg,0.0078125,0.0,0.0,0.9999872316917932,True
bw_1077.jpg,0.0,0.0,0.0,0.9999365256979034,True
bw_1078.jpg,0.00390625,0.0,0.0,0.9999902397062946,True
bw_1079.jpg,0.0078125,0.0,0.0,0.9999831170099418,True
bw_108.jpg,0.0,0.0,0.0,0.9999227606163141,True
bw_1080.jpg,0.01171875,0.0,0.0,0.9999100479725315,True
bw_1081.jpg,0.00390625,0.0,0.0,0.9999894806186113,True
bw_1082.jpg,0.00390625,0.0078125,0.0,0.9999293809999026,True
bw_1083.jpg,0.00390625,0.0,0.0,0.9999848062820412,True
bw_1084.jpg,0.0,0.0,0.0,0.9999672791727536,True
bw_1085.jpg,0.0,0.0,0.0,0.9999385603890377,True
bw_1086.jpg,0.0078125,0.0,0.0,0.9999770861899914,True
bw_1087.jpg,0.0,0.0,0.0,0.9999766385965423,True
bw_1088.jpg,0.00390625,0.0,0.0078125,0.9999842481363604,True
bw_1089.jpg,0.00390625,0.0078125,0.0,0.999946733850623,True
bw_109.jpg,0.00390625,0.0,0.0,0.9999802429677641,True
bw_1090.jpg,0.0,0.0,0.0,0.9999827175375812,True
bw_1091.jpg,0.01171875,0.0,0.0,0.9999857117795319,True
bw_1092.jpg,0.0,0.0,0.0,0.999983901896674,True
bw_1093.jpg,0.00390625,0.0,0.0,0.9998383606918488,True
bw_1094.jpg,0.0078125,0.0078125,0.0,0.9999715302876666,True
bw_1095.jpg,0.0,0.0,0.0,0.9999308049029095,True
bw_1096.jpg,0.00390625,0.0078125,0.0,0.9993957103300076,True
bw_1097.jpg,0.00390625,0.015625,0.0,0.9999411643681454,True
bw_1098.jpg,0.01171875,0.0,0.0,0.9999743850051961,True
bw_1099.jpg,0.00390625,0.0,0.0,0.9999759896413676,True
bw_11.jpg,0.00390625,0.0,0.0078125,0.9999929723121455,True
bw_110.jpg,0.01171875,0.0,0.0078125,0.9999835383893104,True
bw_1100.jpg,0.0,0.0,0.0,0.9999599274075059,True
bw_1101.jpg,0.0,0.0078125,0.0,0.999375068314655,True
bw_1102.jpg,0.00390625,0.0,0.0,0.9997730182837137,True
bw_1103.jpg,0.00390625,0.0078125,0.0,0.9999742241387843,True
bw_1104.jpg,0.0,0.0,0.0,0.9997977094877525,True
bw_1105.jpg,0.00390625,0.0078125,0.0,0.9998770313160731,True
bw_1106.jpg,0.0,0.0,0.0,0.999979678206614,True
bw_1107.jpg,0.0,0.0078125,0.0,0.999983997719839,True
bw_1108.jpg,0.0,0.0,0.0,0.9998718161944045,True
bw_1109.jpg,0.0,0.0078125,0.0,0.9999962980099247,True
bw_111.jpg,0.00390625,0.0078125,0.0,0.9999925252250934,True
bw_1110.jpg,0.0078125,0.0,0.0,0.9998965086387834,True
bw_1111.jpg,0.0,0.0,0.0,0.999983105633083,True
bw_1112.jpg,0.0,0.0,0.0,0.9999314978984186,True
bw_1113.jpg,0.01171875,0.0,0.0,0.9999443021459758,True
bw_1114.jpg,0.0,0.0,0.0,0.9999382894405334,True
bw_1115.jpg,0.0,0.0078125,0.0,0.9999439720384722,True
bw_1116.jpg,0.00390625,0.0,0.0,0.999968981015826,True
bw_1117.jpg,0.00390625,0.0,0.0,0.9998940907625613,True
bw_1118.jpg,0.0,0.0,0.0,0.9999858225076586,True
